family;genus;species;sex;id;date;user;body_lengths;forewing_lengths;hindwing_lengths;body_colors;continents;habitats;climates;polymorphisms;colortypes;dimorphisms;ecozones;flightmodes;geo_polymorphisms;matings;opennesss;patterns;placements;territorialitys;colourations;pigments;citations
Synthemistidae;Tonyosynthemis;ofarrelli;male;2935;2016-03-18 11:19:36.027000+00:00;John;;;;green;;;;;;;;;;;;;;;;;
Epiophlebiidae;Epiophlebia;laidlawi;male;2936;2016-03-18 11:19:36.177000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Epiophlebiidae;Epiophlebia;superstes;male;2937;2016-03-18 11:19:36.264000+00:00;John;52.00000;;29.50000;yellow;asia;;Cfa;monomorphic;pigment;medium;palearctic;;monomorphic;;;plain;;;no;;Okudaira et al (2001)
Epiophlebiidae;Epiophlebia;superstes;male;2937;2016-03-18 11:19:36.264000+00:00;John;;;;black;;;Dfa;;;;;;;;;spotted;;;;;
Amphipterygidae;Amphipteryx;agrioides;male;2938;2016-03-18 11:19:36.463000+00:00;John;47.00000;;;black;north america;;;monomorphic;pigment;;nearctic;;;;;striped;;;no;;Garrison et al (2010)
Amphipterygidae;Amphipteryx;agrioides;male;2938;2016-03-18 11:19:36.463000+00:00;John;;;;green;;;;;;;neotropical;;;;;spotted;;;;;
Amphipterygidae;Amphipteryx;agrioides;male;2938;2016-03-18 11:19:36.463000+00:00;John;;;;blue;;;;;;;;;;;;;;;;;
Amphipterygidae;Amphipteryx;chiapensis;male;2939;2016-03-18 11:19:36.717000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Amphipteryx;meridionalis;male;2940;2016-03-18 11:19:36.836000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Amphipteryx;nataliae;male;2941;2016-03-18 11:19:36.942000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Devadatta;argyoides;male;2942;2016-03-18 11:19:37.037000+00:00;John;41.00000;;27.50000;green;asia;;Af;monomorphic;pigment;weak;indomalaya;percher;;;;plain;;;no;;Hamalainen and Pinratana (1999)
Amphipterygidae;Devadatta;argyoides;male;2942;2016-03-18 11:19:37.037000+00:00;John;;;;brown;;;Aw;;structural;;;;;;;spotted;;;;;Tang Hung Bun et al (2010)
Amphipterygidae;Devadatta;cyanocephala;male;2943;2016-03-18 11:19:37.150000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Devadatta;ducatrix;male;2944;2016-03-18 11:19:37.236000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Devadatta;multinervosa;male;2945;2016-03-18 11:19:37.321000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Devadatta;podolestoides;male;2946;2016-03-18 11:19:37.416000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Pentaphlebia;gamblesi;male;2947;2016-03-18 11:19:37.524000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Pentaphlebia;stahli;male;2948;2016-03-18 11:19:37.618000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Amphipterygidae;Rimanella;arcana;male;2949;2016-03-18 11:19:37.694000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Archineura;hetaerinoides;male;2950;2016-03-18 11:19:37.787000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Archineura;incarnata;male;2951;2016-03-18 11:19:37.879000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Atrocalopteryx;atrata;male;2952;2016-03-18 11:19:37.955000+00:00;John;62.50000;;39.00000;green;asia;;Cfa;monomorphic;structural;weak;palearctic;;monomorphic;;;plain;full;;yes;100;Garrison et al (2010)
Calopterygidae;Atrocalopteryx;atrata;male;2952;2016-03-18 11:19:37.955000+00:00;John;;;;black;;;Dfa;;;;;;;;;;;;;;Onzono Kawashima and Futahashi (2012)
Calopterygidae;Atrocalopteryx;atrata;male;2952;2016-03-18 11:19:37.955000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Atrocalopteryx;atrocyana;male;2953;2016-03-18 11:19:38.104000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Bryoplathanon;globifer;male;2954;2016-03-18 11:19:38.198000+00:00;John;;;;green;south america;stream;;;pigment;strong;nearctic;percher;;;;striped;;;no;;Kompier (2015)
Calopterygidae;Bryoplathanon;globifer;male;2954;2016-03-18 11:19:38.198000+00:00;John;;;;black;;;;;pruinescence;;;;;;;plain;;;;;
Calopterygidae;Bryoplathanon;globifer;male;2954;2016-03-18 11:19:38.198000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Caliphaea;angka;male;2955;2016-03-18 11:19:38.334000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Caliphaea;confusa;male;2956;2016-03-18 11:19:38.557000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Caliphaea;consimilis;male;2957;2016-03-18 11:19:38.818000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Caliphaea;nitens;male;2958;2016-03-18 11:19:39.050000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Caliphaea;thailandica;male;2959;2016-03-18 11:19:39.252000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;aequabilis;male;2960;2016-03-18 11:19:39.473000+00:00;John;48.50000;;32.00000;green;north america;stream;Dfc;;structural;strong;nearctic;percher;;noncontact;closed;plain;tip;territorial;yes;50;Paulson (2009)
Calopterygidae;Calopteryx;aequabilis;male;2960;2016-03-18 11:19:39.473000+00:00;John;;;;;;river;Dfb;;;;;;;;open;;;;;;Paulson (2011)
Calopterygidae;Calopteryx;aequabilis;male;2960;2016-03-18 11:19:39.473000+00:00;John;;;;;;;Dwb;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;aequabilis;male;2960;2016-03-18 11:19:39.473000+00:00;John;;;;;;;Dfa;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;amata;male;2961;2016-03-18 11:19:39.745000+00:00;John;54.50000;;37.50000;green;north america;stream;Cfb;monomorphic;structural;strong;nearctic;percher;monomorphic;;closed;plain;tip;territorial;yes;25;Paulson (2011)
Calopterygidae;Calopteryx;amata;male;2961;2016-03-18 11:19:39.745000+00:00;John;;;;;;;Dfc;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;amata;male;2961;2016-03-18 11:19:39.745000+00:00;John;;;;;;;Cfa;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;amata;male;2961;2016-03-18 11:19:39.745000+00:00;John;;;;;;;Dfb;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;amata;male;2961;2016-03-18 11:19:39.745000+00:00;John;;;;;;;Dfa;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;angustipennis;male;2962;2016-03-18 11:19:39.989000+00:00;John;58.50000;;36.50000;green;north america;stream;Cfb;monomorphic;structural;weak;nearctic;percher;monomorphic;;closed;plain;;territorial;no;;Paulson (2011)
Calopterygidae;Calopteryx;angustipennis;male;2962;2016-03-18 11:19:39.989000+00:00;John;;;;;;river;Cfa;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;angustipennis;male;2962;2016-03-18 11:19:39.989000+00:00;John;;;;;;;Dfb;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;angustipennis;male;2962;2016-03-18 11:19:39.989000+00:00;John;;;;;;;Dfa;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;balcanica;male;2963;2016-03-18 11:19:40.241000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;coomani;male;2964;2016-03-18 11:19:40.456000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;cornelia;male;2965;2016-03-18 11:19:40.666000+00:00;John;72.50000;;43.00000;violet;asia;;Cfa;monomorphic;structural;strong;palearctic;;monomorphic;;;striped;full;;yes;100;Onzono Kawashima and Futahashi (2012)
Calopterygidae;Calopteryx;cornelia;male;2965;2016-03-18 11:19:40.666000+00:00;John;;;;green;;;Dfa;;pruinescence;;;;;;;plain;;;;;Okudaira et al (2001)
Calopterygidae;Calopteryx;cornelia;male;2965;2016-03-18 11:19:40.666000+00:00;John;;;;white;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;cornelia;male;2965;2016-03-18 11:19:40.666000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;dimidiata;male;2966;2016-03-18 11:19:40.986000+00:00;John;43.50000;;27.00000;green;north america;stream;Cfb;;structural;weak;nearctic;percher;;noncontact;closed;plain;tip;territorial;yes;25;Paulson (2009)
Calopterygidae;Calopteryx;dimidiata;male;2966;2016-03-18 11:19:40.986000+00:00;John;;;;;;;Cfa;;;;;;;;open;;;;;;Paulson (2011)
Calopterygidae;Calopteryx;dimidiata;male;2966;2016-03-18 11:19:40.986000+00:00;John;;;;;;;Dfb;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;dimidiata;male;2966;2016-03-18 11:19:40.986000+00:00;John;;;;;;;Dfa;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;exul;male;2967;2016-03-18 11:19:41.239000+00:00;John;47.50000;;28.00000;blue;afrika;stream;;;structural;strong;palearctic;percher;;;closed;plain;;;no;;Dijkstra and Lewington (2006)
Calopterygidae;Calopteryx;exul;male;2967;2016-03-18 11:19:41.239000+00:00;John;;;;;;river;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;haemorrhoidalis;male;2968;2016-03-18 11:19:41.462000+00:00;John;46.50000;;30.00000;violet;afrika;stream;;males;structural;strong;palearctic;percher;;;closed;plain;mixed;;yes;100;Dijkstra and Lewington (2006)
Calopterygidae;Calopteryx;haemorrhoidalis;male;2968;2016-03-18 11:19:41.462000+00:00;John;;;;brown;europe;river;;;;;;;;;open;;tip;;;;
Calopterygidae;Calopteryx;hyalina;male;2969;2016-03-18 11:19:41.742000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;intermedia;male;2970;2016-03-18 11:19:41.912000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;japonica;male;2971;2016-03-18 11:19:42.124000+00:00;John;60.00000;;34.00000;yellow;asia;;Cfa;monomorphic;structural;strong;palearctic;;monomorphic;;;plain;full;;yes;100;Onzono Kawashima and Futahashi (2012)
Calopterygidae;Calopteryx;japonica;male;2971;2016-03-18 11:19:42.124000+00:00;John;;;;black;;;Dfa;;;;;;;;;;;;;;Okudaira et al (2001)
Calopterygidae;Calopteryx;japonica;male;2971;2016-03-18 11:19:42.124000+00:00;John;;;;green;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;laosica;male;2972;2016-03-18 11:19:42.444000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;maculata;male;2973;2016-03-18 11:19:42.620000+00:00;John;48.00000;;30.50000;black;north america;stream;Cfb;monomorphic;structural;weak;nearctic;percher;monomorphic;noncontact;closed;plain;full;territorial;yes;100;Paulson (2009)
Calopterygidae;Calopteryx;maculata;male;2973;2016-03-18 11:19:42.620000+00:00;John;;;;green;;;Dfb;;;;;;;;open;;;;;;Paulson (2011)
Calopterygidae;Calopteryx;maculata;male;2973;2016-03-18 11:19:42.620000+00:00;John;;;;;;;Dwb;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;maculata;male;2973;2016-03-18 11:19:42.620000+00:00;John;;;;;;;Dfa;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;maculata;male;2973;2016-03-18 11:19:42.620000+00:00;John;;;;;;;Dfc;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;maculata;male;2973;2016-03-18 11:19:42.620000+00:00;John;;;;;;;Cfa;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;melli;male;2974;2016-03-18 11:19:42.942000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;mingrelica;male;2975;2016-03-18 11:19:43.059000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;oberthuri;male;2976;2016-03-18 11:19:43.296000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;orientalis;male;2977;2016-03-18 11:19:43.479000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;samarcandica;male;2978;2016-03-18 11:19:43.626000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;splendens;male;2979;2016-03-18 11:19:43.758000+00:00;John;46.50000;;31.50000;green;asia;stream;;females;structural;strong;palearctic;percher;;noncontact;semi;plain;mixed;territorial;yes;50;Dijkstra and Lewington (2006)
Calopterygidae;Calopteryx;splendens;male;2979;2016-03-18 11:19:43.758000+00:00;John;;;;;europe;river;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;syriaca;male;2980;2016-03-18 11:19:43.940000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;taurica;male;2981;2016-03-18 11:19:44.065000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;transcaspica;male;2982;2016-03-18 11:19:44.241000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;virgo;male;2983;2016-03-18 11:19:44.422000+00:00;John;47.00000;;30.00000;blue;asia;stream;;;structural;strong;palearctic;percher;;;closed;plain;full;;yes;100;Dijkstra and Lewington (2006)
Calopterygidae;Calopteryx;virgo;male;2983;2016-03-18 11:19:44.422000+00:00;John;;;;;europe;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;waterstoni;male;2984;2016-03-18 11:19:44.749000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Calopteryx;xanthostoma;male;2985;2016-03-18 11:19:44.926000+00:00;John;46.50000;;29.50000;green;europe;stream;;monomorphic;structural;strong;palearctic;percher;;noncontact;semi;plain;tip;territorial;yes;75;Dijkstra and Lewington (2006)
Calopterygidae;Calopteryx;xanthostoma;male;2985;2016-03-18 11:19:44.926000+00:00;John;;;;blue;;river;;;;;;;;;;;;;;;
Calopterygidae;Echo;margarita;male;2986;2016-03-18 11:19:45.286000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Echo;maxima;male;2987;2016-03-18 11:19:45.470000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Echo;modesta;male;2988;2016-03-18 11:19:45.641000+00:00;John;;;;black;;;Aw;;pigment;;;;;noncontact;;plain;;;;;Hamalainen and Pinratana (1999)
Calopterygidae;Echo;modesta;male;2988;2016-03-18 11:19:45.641000+00:00;John;;;;green;;;;;structural;;;;;;;;;;;;
Calopterygidae;Echo;uniformis;male;2989;2016-03-18 11:19:45.902000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;amazonica;male;2990;2016-03-18 11:19:46.073000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;;;;;Heckman (2006)
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;42.00000;;28.00000;red;north america;stream;Af;females;pigment;strong;nearctic;percher;monomorphic;noncontact;closed;striped;basal;territorial;yes;25;Garrison et al (2010)
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;green;;river;Aw;;structural;;neotropical;;;;open;spotted;;;;;Abbott (2011)
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;;;;BSh;;;;;;;;;;;;;;Paulson (2009)
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;;;;Am;;;;;;;;;;;;;;Paulson (2011)
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;;;;Dfc;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;;;;Cfa;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;;;;Dfb;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;;;;Dfa;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;;;;BSk;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;americana;male;2991;2016-03-18 11:19:46.323000+00:00;John;;;;;;;Cfb;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;auripennis;male;2992;2016-03-18 11:19:46.652000+00:00;John;;;;red;south america;stream;;;pigment;strong;nearctic;percher;;;;plain;basal;;yes;25;Kompier (2015)
Calopterygidae;Hetaerina;auripennis;male;2992;2016-03-18 11:19:46.652000+00:00;John;;;;black;;wetland;;;structural;;neotropical;;;;;;;;;;
Calopterygidae;Hetaerina;auripennis;male;2992;2016-03-18 11:19:46.652000+00:00;John;;;;green;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;aurora;male;2993;2016-03-18 11:19:46.963000+00:00;John;;;29.00000;black;south america;river;;monomorphic;pigment;strong;neotropical;;;;closed;striped;basal;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;aurora;male;2993;2016-03-18 11:19:46.963000+00:00;John;;;;brown;;;;;;;;;;;open;plain;tip;;;;
Calopterygidae;Hetaerina;brightwelli;male;2994;2016-03-18 11:19:47.235000+00:00;John;;;;red;south america;stream;;;pigment;strong;nearctic;percher;;;;plain;basal;;yes;25;Kompier (2015)
Calopterygidae;Hetaerina;brightwelli;male;2994;2016-03-18 11:19:47.235000+00:00;John;;;;black;;;;;structural;;;;;;;;;;;;
Calopterygidae;Hetaerina;brightwelli;male;2994;2016-03-18 11:19:47.235000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;caja;male;2995;2016-03-18 11:19:47.479000+00:00;John;45.00000;;25.50000;yellow;south america;stream;;monomorphic;pigment;strong;neotropical;;;;closed;striped;basal;;yes;25;Michalski (2015)
Calopterygidae;Hetaerina;caja;male;2995;2016-03-18 11:19:47.479000+00:00;John;;;;black;;;;;structural;;;;;;;plain;tip;;;;Heckman (2008)
Calopterygidae;Hetaerina;caja;male;2995;2016-03-18 11:19:47.479000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;capitalis;male;2996;2016-03-18 11:19:47.732000+00:00;John;47.50000;30.25000;;green;south america;stream;;monomorphic;pigment;strong;neotropical;;;;closed;striped;basal;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;capitalis;male;2996;2016-03-18 11:19:47.732000+00:00;John;;;;black;;;;;structural;;;;;;;plain;tip;;;;
Calopterygidae;Hetaerina;capitalis;male;2996;2016-03-18 11:19:47.732000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;charca;male;2997;2016-03-18 11:19:47.951000+00:00;John;;;30.75000;;south america;;;;;;neotropical;;;;;;tip;;yes;;Heckman (2006)
Calopterygidae;Hetaerina;cruentata;male;2998;2016-03-18 11:19:48.186000+00:00;John;48.50000;;24.75000;green;south america;stream;;monomorphic;pigment;strong;neotropical;percher;;contact;closed;plain;basal;territorial;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;cruentata;male;2998;2016-03-18 11:19:48.186000+00:00;John;;;;black;north america;river;;;structural;;;;;;open;spotted;;;;;Esquivel (2006)
Calopterygidae;Hetaerina;cruentata;male;2998;2016-03-18 11:19:48.186000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;curvicauda;male;2999;2016-03-18 11:19:48.492000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;;;;;Heckman (2006)
Calopterygidae;Hetaerina;duplex;male;3000;2016-03-18 11:19:48.740000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;basal;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;erythrokalamus;male;3001;2016-03-18 11:19:49.070000+00:00;John;;;;brown;south america;;;;pigment;;neotropical;;;;;striped;;;;;Heckman (2006)
Calopterygidae;Hetaerina;flavipennis;male;3002;2016-03-18 11:19:49.397000+00:00;John;;;;green;south america;;;;structural;strong;neotropical;;;;;;tip;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;fuscoguttata;male;3003;2016-03-18 11:19:49.605000+00:00;John;51.50000;;30.00000;black;south america;stream;;monomorphic;pigment;weak;neotropical;;;;;striped;basal;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;fuscoguttata;male;3003;2016-03-18 11:19:49.605000+00:00;John;;;;white;;;;;structural;;;;;;;plain;tip;;;;
Calopterygidae;Hetaerina;fuscoguttata;male;3003;2016-03-18 11:19:49.605000+00:00;John;;;;brown;;;;;;;;;;;;spotted;;;;;
Calopterygidae;Hetaerina;gallardi;male;3004;2016-03-18 11:19:49.885000+00:00;John;39.50000;;24.00000;green;south america;;;monomorphic;pigment;strong;neotropical;;;;;plain;basal;;yes;;Heckman (2006)
Calopterygidae;Hetaerina;gallardi;male;3004;2016-03-18 11:19:49.885000+00:00;John;;;;black;;;;;structural;;;;;;;spotted;tip;;;;
Calopterygidae;Hetaerina;gallardi;male;3004;2016-03-18 11:19:49.885000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;hebe;male;3005;2016-03-18 11:19:50.124000+00:00;John;;;;black;south america;stream;;;pigment;weak;nearctic;percher;;;;striped;tip;territorial;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;hebe;male;3005;2016-03-18 11:19:50.124000+00:00;John;;;;pink;;;;;structural;;neotropical;;;;;plain;;;;;Kompier (2015)
Calopterygidae;Hetaerina;hebe;male;3005;2016-03-18 11:19:50.124000+00:00;John;;;;orange;;;;;;;;;;;;spotted;;;;;
Calopterygidae;Hetaerina;indeprensa;male;3006;2016-03-18 11:19:50.360000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;infecta;male;3007;2016-03-18 11:19:50.607000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;laesa;male;3008;2016-03-18 11:19:50.805000+00:00;John;;;30.00000;green;south america;;;;structural;;neotropical;;;;;;tip;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;longipes;male;3009;2016-03-18 11:19:51.104000+00:00;John;;;;white;south america;wetland;;;pigment;;nearctic;;;;;striped;tip;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;longipes;male;3009;2016-03-18 11:19:51.104000+00:00;John;;;;orange;;;;;pruinescence;;neotropical;;;;;plain;;;;;Kompier (2015)
Calopterygidae;Hetaerina;longipes;male;3009;2016-03-18 11:19:51.104000+00:00;John;;;;black;;;;;;;;;;;;spotted;;;;;
Calopterygidae;Hetaerina;longipes;male;3009;2016-03-18 11:19:51.104000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;longipes;male;3009;2016-03-18 11:19:51.104000+00:00;John;;;;pink;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;majuscula;male;3010;2016-03-18 11:19:51.375000+00:00;John;58.00000;;;black;south america;stream;;monomorphic;pigment;weak;neotropical;;;;closed;striped;basal;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;majuscula;male;3010;2016-03-18 11:19:51.375000+00:00;John;;;;brown;;;;;structural;;;;;;;plain;;;;;
Calopterygidae;Hetaerina;majuscula;male;3010;2016-03-18 11:19:51.375000+00:00;John;;;;pink;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;medinai;male;3011;2016-03-18 11:19:51.605000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;mendezi;male;3012;2016-03-18 11:19:51.809000+00:00;John;;;25.00000;red;south america;;;monomorphic;pigment;;neotropical;;;;;;;;;;Heckman (2006)
Calopterygidae;Hetaerina;mendezi;male;3012;2016-03-18 11:19:51.809000+00:00;John;;;;black;;;;;structural;;;;;;;;;;;;
Calopterygidae;Hetaerina;mendezi;male;3012;2016-03-18 11:19:51.809000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;miniata;male;3013;2016-03-18 11:19:52.090000+00:00;John;45.00000;;27.00000;black;south america;stream;;monomorphic;pigment;strong;neotropical;;;;closed;striped;basal;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;miniata;male;3013;2016-03-18 11:19:52.090000+00:00;John;;;;brown;;;;;structural;;;;;;open;plain;tip;;;;
Calopterygidae;Hetaerina;moribunda;male;3014;2016-03-18 11:19:52.400000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;;;;;Heckman (2006)
Calopterygidae;Hetaerina;mortua;male;3015;2016-03-18 11:19:52.592000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;;;;;Heckman (2006)
Calopterygidae;Hetaerina;occisa;male;3016;2016-03-18 11:19:52.776000+00:00;John;45.50000;29.25000;28.00000;red;south america;stream;;monomorphic;pigment;strong;neotropical;percher;;contact;open;striped;basal;territorial;yes;25;Michalski (2015)
Calopterygidae;Hetaerina;occisa;male;3016;2016-03-18 11:19:52.776000+00:00;John;;;;yellow;north america;;;;structural;;;;;;;plain;tip;;;;Heckman (2006)
Calopterygidae;Hetaerina;occisa;male;3016;2016-03-18 11:19:52.776000+00:00;John;;;;black;;;;;;;;;;;;;;;;;Esquivel (2006)
Calopterygidae;Hetaerina;occisa;male;3016;2016-03-18 11:19:52.776000+00:00;John;;;;brown;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;pilula;male;3017;2016-03-18 11:19:53.128000+00:00;John;;;;;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;proxima;male;3018;2016-03-18 11:19:53.318000+00:00;John;;;;;south america;;;;;;neotropical;;;;;;tip;;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;rosea;male;3019;2016-03-18 11:19:53.601000+00:00;John;;25.00000;27.25000;red;south america;stream;;;pigment;strong;nearctic;;;;;striped;basal;territorial;yes;25;Heckman (2006)
Calopterygidae;Hetaerina;rosea;male;3019;2016-03-18 11:19:53.601000+00:00;John;;;;black;;river;;;structural;;neotropical;;;;;plain;tip;;;;Kompier (2015)
Calopterygidae;Hetaerina;rosea;male;3019;2016-03-18 11:19:53.601000+00:00;John;;;;orange;;;;;;;;;;;;;;;;;
Calopterygidae;Hetaerina;rudis;male;3020;2016-03-18 11:19:53.800000+00:00;John;;;;;;;;;;;;;;;;;;;;;
